City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Japura,ID,2021-03-29 19:53:20,-0.3167,102.35,73.44,98,19,1.36
383,Berlevag,NO,2021-03-29 19:53:20,70.8578,29.0864,33.8,75,0,13.8
384,Neiafu,TO,2021-03-29 19:53:21,-18.65,-173.9833,80.6,83,20,6.91
385,Virginia Beach,US,2021-03-29 19:49:12,36.8529,-75.978,62.6,31,1,10.36
386,Amahai,ID,2021-03-29 19:53:21,-3.3333,128.9167,77.67,86,100,3.78
387,Kokopo,PG,2021-03-29 19:53:22,-4.352,152.2633,75.92,84,100,4.72
388,Hamilton,US,2021-03-29 19:53:22,39.1834,-84.5333,57.99,33,1,6.64
389,Jibuti,DJ,2021-03-29 19:53:22,11.5,42.5,82.4,65,1,5.75
390,Vilhena,BR,2021-03-29 19:51:36,-12.7406,-60.1458,75.2,83,40,8.05
391,College,US,2021-03-29 19:53:23,64.8569,-147.8028,26.01,80,90,3.44
392,Ambulu,ID,2021-03-29 19:53:23,-8.345,113.6058,76.14,91,100,2.24
393,Pacific Grove,US,2021-03-29 19:53:24,36.6177,-121.9166,59.0,67,40,11.5
394,Nioki,CD,2021-03-29 19:53:24,-2.7167,17.6833,70.3,91,100,1.12
395,Vao,NC,2021-03-29 19:53:24,-22.6667,167.4833,77.59,78,100,12.01
396,Qaqortoq,GL,2021-03-29 19:53:25,60.7167,-46.0333,24.8,46,75,5.75
397,Orange,US,2021-03-29 19:51:03,33.7,-117.7675,77.0,27,1,3.44
398,Baruun-Urt,MN,2021-03-29 19:53:25,46.6806,113.2792,36.16,27,100,9.15
399,Vardo,NO,2021-03-29 19:53:26,70.3705,31.1107,37.4,75,0,16.11
400,Faya,SA,2021-03-29 19:53:26,18.3851,42.4509,66.2,39,0,5.75
401,Sangmelima,CM,2021-03-29 19:53:27,2.9333,11.9833,67.35,95,25,2.26
402,Gagino,RU,2021-03-29 19:53:27,55.2314,45.0339,14.14,99,81,2.26
403,Vestmannaeyjar,IS,2021-03-29 19:53:27,63.4427,-20.2734,34.92,60,100,10.16
404,Miramar,US,2021-03-29 19:49:55,25.9873,-80.2323,84.99,58,75,12.66
405,Puerto Quijarro,BO,2021-03-29 19:53:28,-17.7833,-57.7667,93.13,38,54,4.76
406,Antalaha,MG,2021-03-29 19:53:28,-14.9003,50.2788,76.8,90,100,2.64
407,Warwick,US,2021-03-29 19:48:52,41.7001,-71.4162,51.01,37,20,16.11
408,Lieksa,FI,2021-03-29 19:53:29,63.3167,30.0167,36.23,96,100,21.09
409,Ulladulla,AU,2021-03-29 19:53:29,-35.35,150.4667,60.01,63,90,11.5
410,Yavoriv,UA,2021-03-29 19:53:29,49.9386,23.3825,45.0,75,0,4.79
411,Kayes,ML,2021-03-29 19:53:30,14.0,-11.0,98.8,17,60,5.37
412,Melfi,IT,2021-03-29 19:53:30,40.9965,15.6514,46.99,61,0,8.05
413,Demerval Lobao,BR,2021-03-29 19:53:31,-5.3583,-42.6764,86.0,79,20,6.91
414,Terney,RU,2021-03-29 19:53:31,45.0503,136.6092,35.2,88,99,6.42
415,Tiksi,RU,2021-03-29 19:53:31,71.6872,128.8694,4.44,98,100,3.94
416,Dicabisagan,PH,2021-03-29 19:53:32,17.0818,122.4157,75.81,89,24,5.3
417,Namtsy,RU,2021-03-29 19:53:32,62.7161,129.6658,17.6,73,0,6.71
418,Marystown,CA,2021-03-29 19:53:33,47.1666,-55.1483,40.03,95,100,40.53
419,Salalah,OM,2021-03-29 19:53:33,17.0151,54.0924,82.4,78,0,2.3
420,Bathsheba,BB,2021-03-29 19:53:33,13.2167,-59.5167,82.4,61,40,23.02
421,Aklavik,CA,2021-03-29 19:53:34,68.2191,-135.0107,-5.8,65,75,10.36
422,Saldanha,ZA,2021-03-29 19:53:34,-33.0117,17.9442,64.4,88,0,5.75
423,Ratne,UA,2021-03-29 19:53:34,51.6683,24.5303,45.61,81,100,5.21
424,Bay Roberts,CA,2021-03-29 19:53:35,47.5999,-53.2648,37.0,92,100,5.99
425,Taber,CA,2021-03-29 19:53:35,49.8167,-112.1518,24.8,63,99,25.32
426,Ancud,CL,2021-03-29 19:53:35,-41.8697,-73.8203,71.6,56,0,14.97
427,Bambous Virieux,MU,2021-03-29 19:53:36,-20.3428,57.7575,77.0,88,20,5.75
428,Beira,MZ,2021-03-29 19:53:36,-19.8436,34.8389,78.8,73,75,10.36
429,Sisimiut,GL,2021-03-29 19:53:37,66.9395,-53.6735,17.71,59,100,14.41
430,Paluan,PH,2021-03-29 19:53:37,13.416,120.4623,79.52,81,100,9.73
431,Saint-Georges,GD,2021-03-29 19:53:37,12.0564,-61.7485,84.2,74,40,25.32
432,Neryungri,RU,2021-03-29 19:53:38,56.6709,124.6491,1.02,99,93,3.36
433,Pali,IN,2021-03-29 19:53:38,25.7667,73.3333,82.85,20,60,16.26
434,Colares,PT,2021-03-29 19:53:38,38.7992,-9.4469,66.2,68,0,2.3
435,Bara,NG,2021-03-29 19:53:39,10.3744,10.7288,83.39,16,0,9.8
436,Mount Isa,AU,2021-03-29 19:53:39,-20.7333,139.5,77.0,31,0,13.8
437,Liverpool,GB,2021-03-29 19:53:40,53.4106,-2.9779,55.4,82,75,9.22
438,Zeya,RU,2021-03-29 19:53:40,53.75,127.2667,23.81,95,100,4.05
439,Sept-Iles,CA,2021-03-29 19:52:05,50.2001,-66.3821,37.99,64,75,19.57
440,Gafargaon,BD,2021-03-29 19:53:40,24.4333,90.5667,80.6,74,75,20.71
441,Bethanien,NA,2021-03-29 19:53:41,-26.502,17.1583,74.79,16,0,6.87
442,Mayor Pablo Lagerenza,PY,2021-03-29 19:53:41,-19.9309,-60.7718,87.4,37,64,5.44
443,Gravdal,NO,2021-03-29 19:53:42,68.1214,13.5031,39.2,93,75,20.71
444,Leh,IN,2021-03-29 19:53:42,34.1667,77.5833,29.7,74,18,5.53
445,Grindavik,IS,2021-03-29 19:53:42,63.8424,-22.4338,30.2,64,40,18.41
446,Sedkyrkeshch,RU,2021-03-29 19:53:43,61.75,50.9167,33.8,51,0,6.71
447,Orel-Izumrud,RU,2021-03-29 19:53:43,43.4583,39.9244,41.0,87,25,4.47
448,Maud,US,2021-03-29 19:53:43,33.3329,-94.3427,73.0,39,0,5.99
449,Vila Velha,BR,2021-03-29 19:53:44,-20.3297,-40.2925,82.4,65,20,11.5
450,Pataias,PT,2021-03-29 19:53:44,39.6698,-8.9958,68.0,52,0,3.44
451,Salinas,US,2021-03-29 19:53:44,36.6777,-121.6555,60.8,59,1,10.36
452,Mionica,BA,2021-03-29 19:53:45,44.8672,18.4631,53.01,66,0,1.14
453,Ulaanbaatar,MN,2021-03-29 19:53:45,47.9077,106.8832,39.2,33,75,8.95
454,Morondava,MG,2021-03-29 19:53:46,-20.2833,44.2833,77.68,71,0,14.03
455,Sterlibashevo,RU,2021-03-29 19:53:46,53.4376,55.2578,27.66,96,99,6.69
456,Mundo Nuevo,MX,2021-03-29 19:53:46,18.7,-95.5,73.44,81,99,17.65
457,Marolambo,MG,2021-03-29 19:53:47,-20.05,48.1167,68.67,98,28,2.46
458,Lokosovo,RU,2021-03-29 19:53:47,61.1333,74.8167,-7.28,100,70,4.45
459,Jijiga,ET,2021-03-29 19:53:47,9.35,42.8,70.3,46,87,5.68
460,Labrea,BR,2021-03-29 19:53:48,-7.2586,-64.7981,79.5,92,88,2.82
461,Kendal,GB,2021-03-29 19:53:48,54.3268,-2.7476,53.01,86,100,1.99
462,Westport,US,2021-03-29 19:53:49,41.1415,-73.3579,52.0,30,1,19.57
463,Leshukonskoye,RU,2021-03-29 19:53:49,64.8989,45.7622,34.7,93,100,10.38
464,Port Augusta,AU,2021-03-29 19:53:49,-32.5,137.7667,53.6,100,0,5.75
465,Kharp,RU,2021-03-29 19:53:50,66.8014,65.8081,23.52,96,100,3.78
466,Mvuma,ZW,2021-03-29 19:53:50,-19.2792,30.5283,58.33,75,3,9.66
467,Sumbe,AO,2021-03-29 19:49:24,-11.2061,13.8437,78.46,74,36,5.32
468,Rapid City,US,2021-03-29 19:52:21,44.0805,-103.231,46.4,49,20,46.04
469,Butembo,CD,2021-03-29 19:53:51,0.15,29.2833,57.33,96,86,1.1
470,Cuamba,MZ,2021-03-29 19:53:51,-14.8031,36.5372,66.92,89,21,7.43
471,Coahuayana,MX,2021-03-29 19:53:52,18.7333,-103.6833,84.2,34,75,9.17
472,Sumenep,ID,2021-03-29 19:53:52,-7.0167,113.8667,79.0,83,100,1.59
473,Kuna,US,2021-03-29 19:53:52,43.4918,-116.4201,43.0,33,75,13.8
474,Okitipupa,NG,2021-03-29 19:53:53,6.5047,4.7839,80.06,83,81,6.2
475,Qiongshan,CN,2021-03-29 19:53:53,20.0058,110.3542,77.0,78,0,6.71
476,Kawalu,ID,2021-03-29 19:53:53,-7.3817,108.2082,74.1,94,100,0.67
477,Aripuana,BR,2021-03-29 19:53:54,-9.1667,-60.6333,80.24,90,80,2.13
478,Russell,US,2021-03-29 19:53:20,32.3502,-85.1999,68.0,28,1,4.29
479,Tilichiki,RU,2021-03-29 19:53:54,60.4667,166.1,-10.95,98,10,4.54
480,Opuwo,NA,2021-03-29 19:53:55,-18.0607,13.84,73.29,61,63,4.72
481,Leningradskiy,RU,2021-03-29 19:53:55,69.3833,178.4167,-1.98,95,100,12.95
482,Muana,BR,2021-03-29 19:53:55,-1.5283,-49.2167,81.73,81,31,5.61
483,Kanker,IN,2021-03-29 19:53:56,20.2719,81.4931,80.89,15,7,5.12
484,Husavik,IS,2021-03-29 19:53:56,66.0449,-17.3389,26.6,86,90,16.11
485,Carutapera,BR,2021-03-29 19:53:57,-1.195,-46.02,78.37,91,100,7.61
486,Kamenka,RU,2021-03-29 19:53:57,51.3223,42.7678,33.01,94,77,6.73
487,Keetmanshoop,NA,2021-03-29 19:53:57,-26.5833,18.1333,82.4,20,29,14.97
488,Isangel,VU,2021-03-29 19:53:58,-19.55,169.2667,79.0,84,7,8.14
489,Margate,GB,2021-03-29 19:50:41,51.3813,1.3862,51.01,58,14,4.0
490,Inirida,CO,2021-03-29 19:53:58,3.8653,-67.9239,84.42,75,98,1.79
491,Pirogovo,RU,2021-03-29 19:53:59,56.7796,53.1495,28.27,96,99,5.37
492,Rantepao,ID,2021-03-29 19:53:59,-2.9701,119.8978,67.21,98,100,2.19
493,Bagotville,AU,2021-03-29 19:53:59,-28.9833,153.4167,66.2,100,75,4.61
494,Miles City,US,2021-03-29 19:54:00,46.4083,-105.8406,42.8,39,40,46.04
495,Praia,CV,2021-03-29 19:54:00,14.9215,-23.5087,69.8,68,40,23.02
496,Dongsheng,CN,2021-03-29 19:54:00,39.8161,109.9776,41.4,37,86,7.45
497,Thinadhoo,MV,2021-03-29 19:54:01,0.5333,72.9333,83.03,73,100,28.21
498,Hervey Bay,AU,2021-03-29 19:54:01,-25.2986,152.8535,66.99,87,3,1.01
499,Jamame,SO,2021-03-29 19:54:02,0.0722,42.7506,80.02,74,91,12.17
500,Kearney,US,2021-03-29 19:54:02,40.6995,-99.0815,75.2,30,1,13.8
501,Mizdah,LY,2021-03-29 19:52:13,31.4451,12.9801,63.68,23,99,10.65
502,Cap Malheureux,MU,2021-03-29 19:54:03,-19.9842,57.6142,77.0,80,71,6.91
503,Kwinana,AU,2021-03-29 19:54:03,-32.25,115.7667,75.0,83,75,4.61
504,Miandrivazo,MG,2021-03-29 19:54:03,-19.5167,45.4667,75.18,86,3,2.46
505,Itarema,BR,2021-03-29 19:54:04,-2.9248,-39.9167,81.28,76,10,7.94
506,Ulety,RU,2021-03-29 19:54:04,51.3572,112.4849,26.55,94,100,2.42
507,Agadez,NE,2021-03-29 19:50:15,19.75,10.25,70.11,10,0,5.48
508,Ipora,BR,2021-03-29 19:54:05,-16.4419,-51.1178,86.22,50,6,1.32
509,Benguela,AO,2021-03-29 19:54:05,-12.5763,13.4055,78.98,75,90,1.99
510,Novo Aripuana,BR,2021-03-29 19:54:05,-5.1206,-60.3797,79.43,95,100,1.52
511,Kieta,PG,2021-03-29 19:54:06,-6.2167,155.6333,78.69,82,100,4.07
512,Yacuiba,BO,2021-03-29 19:54:06,-22.038,-63.6797,78.8,65,75,6.2
513,Ponta Delgada,PT,2021-03-29 19:54:07,37.7333,-25.6667,60.8,82,40,12.66
514,Necochea,AR,2021-03-29 19:54:07,-38.5473,-58.7368,71.01,54,7,1.99
515,Guarapari,BR,2021-03-29 19:54:07,-20.6667,-40.4975,82.4,65,20,11.5
516,Naberera,TZ,2021-03-29 19:54:08,-4.2,36.9333,66.42,83,76,6.44
517,Ahipara,NZ,2021-03-29 19:54:08,-35.1667,173.1667,67.05,94,48,5.68
518,Beloha,MG,2021-03-29 19:54:08,-25.1667,45.05,69.49,81,0,4.99
519,Ixtapa,MX,2021-03-29 19:54:09,20.7,-105.2,78.8,50,75,6.91
520,Pundaguitan,PH,2021-03-29 19:54:09,6.3711,126.1689,80.37,79,100,7.11
521,Pangnirtung,CA,2021-03-29 19:54:09,66.1451,-65.7125,10.4,67,90,10.36
522,Lyubinskiy,RU,2021-03-29 19:54:10,55.1542,72.6925,24.8,68,75,11.18
523,Doka,SD,2021-03-29 19:54:10,13.5167,35.7667,89.44,27,33,10.25
524,Louviers,FR,2021-03-29 19:54:11,49.2167,1.1667,55.0,54,0,5.75
525,Prince George,CA,2021-03-29 19:54:11,53.9166,-122.753,30.99,46,20,4.61
526,Manokwari,ID,2021-03-29 19:54:11,-0.8667,134.0833,78.01,79,100,4.12
527,Coihaique,CL,2021-03-29 19:54:12,-45.5752,-72.0662,73.4,49,0,6.38
528,Gulbarga,IN,2021-03-29 19:54:12,17.3333,76.8333,87.89,15,61,3.0
529,Korhogo,CI,2021-03-29 19:54:12,9.45,-5.6333,88.39,26,6,3.2
530,Narrabri,AU,2021-03-29 19:54:13,-30.3167,149.7833,59.0,77,0,12.66
531,Bud,US,2021-03-29 19:54:13,39.447,-86.1758,59.0,41,1,10.36
532,Bintulu,MY,2021-03-29 19:54:13,3.1667,113.0333,77.0,94,20,3.69
533,Eyl,SO,2021-03-29 19:54:14,7.9803,49.8164,78.1,76,35,7.87
534,Rocha,UY,2021-03-29 19:54:14,-34.4833,-54.3333,68.05,86,67,17.52
535,San Luis,AR,2021-03-29 19:54:15,-33.295,-66.3356,76.26,21,0,1.63
536,Aljezur,PT,2021-03-29 19:54:15,37.3191,-8.8033,60.67,78,86,8.34
537,Saint-Joseph,RE,2021-03-29 19:54:15,-21.3667,55.6167,77.0,78,0,4.61
538,Rio Grande,BR,2021-03-29 19:54:16,-32.035,-52.0986,78.8,53,75,11.5
539,Puerto Del Rosario,ES,2021-03-29 19:54:16,28.5004,-13.8627,68.0,68,40,10.36
540,Belmonte,BR,2021-03-29 19:54:17,-15.8631,-38.8828,82.4,61,0,12.66
541,Manaure,CO,2021-03-29 19:54:17,11.7751,-72.4445,87.6,53,95,19.91
542,Sibolga,ID,2021-03-29 19:54:17,1.7427,98.7792,75.29,94,98,1.16
543,Backa Palanka,RS,2021-03-29 19:54:18,45.2508,19.3919,51.01,62,0,2.15
544,Vysokogornyy,RU,2021-03-29 19:54:18,50.1167,139.15,29.3,98,100,2.35
545,Taybad,IR,2021-03-29 19:54:19,34.74,60.7756,43.56,48,4,17.94
546,Bubaque,GW,2021-03-29 19:54:19,11.2833,-15.8333,77.07,68,7,16.26
547,Tahe,CN,2021-03-29 19:54:19,52.3333,124.7333,18.68,90,11,4.61
548,Juegang,CN,2021-03-29 19:54:20,32.3174,121.1855,57.0,91,100,1.01
549,Vostok,RU,2021-03-29 19:54:20,46.4856,135.8833,31.46,99,100,3.67
550,Lata,PT,2021-03-29 19:54:20,40.1629,-8.3327,64.0,77,78,2.89
551,Skeldon,GY,2021-03-29 19:54:21,5.8833,-57.1333,78.64,89,81,9.46
552,Waingapu,ID,2021-03-29 19:54:21,-9.6567,120.2641,78.48,85,100,9.8
553,Kahului,US,2021-03-29 19:54:21,20.8947,-156.47,75.2,83,20,13.8
554,Diego De Almagro,CL,2021-03-29 19:54:22,-26.3667,-70.05,80.92,16,0,12.62
555,Santarem,BR,2021-03-29 19:54:22,-2.4431,-54.7083,86.0,74,40,11.5
556,Yar-Sale,RU,2021-03-29 19:54:22,66.8333,70.8333,10.22,95,100,10.33
557,Resistencia,AR,2021-03-29 19:52:32,-27.4606,-58.9839,75.99,60,75,8.05
558,Biltine,TD,2021-03-29 19:54:23,14.5333,20.9167,77.09,8,0,11.88
559,Lasa,IT,2021-03-29 19:54:23,46.6166,10.7002,59.0,41,0,2.3
560,Eenhana,NA,2021-03-29 19:54:24,-17.4667,16.3333,75.2,64,23,6.91
561,Wuzhou,CN,2021-03-29 19:54:24,23.4833,111.3167,73.56,92,8,2.86
562,Paamiut,GL,2021-03-29 19:54:25,61.994,-49.6678,27.97,64,100,17.6
563,Flinders,AU,2021-03-29 19:54:25,-34.5833,150.8552,62.01,71,70,4.0
564,Vanimo,PG,2021-03-29 19:54:25,-2.6741,141.3028,76.93,88,100,1.36
565,Sinop,TR,2021-03-29 19:54:26,41.7711,34.8709,37.72,96,100,2.42
566,Gat,IL,2021-03-29 19:54:26,31.61,34.7642,57.0,100,1,7.07
567,Fallon,US,2021-03-29 19:53:05,39.4735,-118.7774,53.6,26,75,19.57
568,Warrnambool,AU,2021-03-29 19:54:26,-38.3833,142.4833,45.0,94,71,3.58
569,Qasigiannguit,GL,2021-03-29 19:54:27,68.8193,-51.1922,12.2,48,75,2.3
570,Mecca,SA,2021-03-29 19:54:27,21.4267,39.8261,78.1,51,59,4.21
571,Sarai Naurang,PK,2021-03-29 19:54:28,32.8259,70.7814,72.12,29,0,4.18
572,Kholodnyy,RU,2021-03-29 19:54:28,62.7167,147.95,-8.43,98,100,2.3
573,Karambakkudi,IN,2021-03-29 19:54:28,10.4667,79.1333,82.4,74,20,6.91
